Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,Flag 1 not used,Flag 2 not used,Flag 3 not used,Flag 4 not used,Flag 5 not used,Flag 6 not used,Flag 7 not used,Flag 8 not used,Value new (USD),Value used (USD),Launch date,Exit date
"1429-1","Sports","Football",2002,"Goalkeeper Training",1,23,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,16.0000,1.8300,"",""
"1430-1","Sports","Football",2002,"Precision Training",1,16,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,16.0000,1.3100,"",""
"1435-1","Jack Stone","",2002,"Super Glider",1,7,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,23.4100,,"",""
"1436-1","Jack Stone","",2002,"Ultralight Flyer",1,15,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,5.9700,,"",""
"1437-1","Jack Stone","",2002,"Turbo Chopper",1,13,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,8.2600,,"",""
"1542-1","Gear","Pens",2002,"Pen Jack Stone",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1543-1","Gear","Pens",2002,"Pen Belville",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1545-3","Gear","Pens",2002,"Pen Alpha Team",,,,,,,,042884015459,,,,,"",0,0,0,,0,0,,,,,,,,,2.0000,3.0000,"",""
"1546-2","Gear","Pens",2002,"Pen Racers",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1709-1","Gear","Pens",2002,"Pen Darth Vader",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1710-2","Gear","Pens",2002,"Pen R2-D2",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1711-2","Gear","Pens",2002,"Pen C-3PO",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1712-2","Gear","Pens",2002,"Pen Anakin Skywalker",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1713-2","Gear","Pens",2002,"Pen Jango Fett",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1714-2","Gear","Pens",2002,"Pen Clone Trooper",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1715-2","Gear","Pens",2002,"Pen Gahlok",,,,10,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1716-1","Gear","Pens",2002,"Pen Kohrak",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1717-1","Gear","Pens",2002,"Pen Lehvak",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1718-1","Gear","Pens",2002,"Pen Nuhvok",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1719-1","Gear","Pens",2002,"Pen Pahrak",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,14.1100,,"",""
"1720-2","Gear","Pens",2002,"Pen Tahnok",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1727-2","Gear","Pens",2002,"Pen Chewbacca",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1728-2","Gear","Pens",2002,"Pen Darth Maul",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"2033-2","Gear","Pens",2002,"Pen Pack Life On Mars",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"2035-1","Gear","Pens",2002,"Pen Pack Sport",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"3278-1","Duplo","Bob the Builder",2002,"Wallpaper Wendy",1,9,4.99,5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,6.9200,2.5100,"",""
"3279-1","Duplo","Bob the Builder",2002,"Bob at Work",1,11,4.99,5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,19.6800,6.4300,"",""
"3281-1","Duplo","Bob the Builder",2002,"Naughty Spud",1,9,4.99,5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,11.0200,4.5100,"",""
"3282-1","Duplo","Bob the Builder",2002,"Clock Tower Bob",1,49,22.99,20,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,31.8000,9.5100,"",""
"3283-1","Duplo","Bob the Builder",2002,"Dizzy's Birdwatch",3,44,24.99,30,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,65.5200,32.0000,"",""
"3325-1","Explore","Logic",2002,"Intelligent Train Deluxe Set",4,90,89.99,100,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,190.7900,107.3300,"",""
"3326-1","Explore","Logic",2002,"Intelligent Train Cargo",1,14,24.99,25,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,62.9500,36.0500,"",""
"3327-1","Explore","Logic",2002,"Intelligent Train Station",2,26,24.99,25,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,85.8800,116.7200,"",""
"3334-1","Explore","Logic",2002,"Intelligent Train Tunnel",,10,12.99,13,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,22.5200,37.5600,"",""
"3335-1","Explore","Logic",2002,"Intelligent Train Starter Set",3,25,49.99,50,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,136.8000,57.8400,"",""
"3361-1","Explore","Imagination",2002,"Music Twister",,4,22.99,30,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,15.0000,24.5500,"",""
"3362-1","Explore","Imagination",2002,"Music Tapper",,4,24.99,30,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,19.4000,17.5800,"",""
"3363-1","Explore","Imagination",2002,"Music Roller",,4,24.99,35,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,27.2200,"",""
"3364-1","Explore","Imagination",2002,"Music Composer",,7,29.99,50,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,87.0300,16.3200,"",""
"3370-1","Explore","Imagination",2002,"Music Extras",,6,9.99,8,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,7.0000,9.3400,"",""
"3371-1","Explore","Imagination",2002,"Music Extras",,4,9.99,8,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"3404-2","Sports","Football",2002,"Black Team Transport (With LEGO Football)",,127,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"3420-1","Sports","Football",2002,"Championship Challenge II",12,388,39.99,50,,,5702014152144,673419010450,48,28.8,7.2,,"",0,0,0,,0,0,,,,,,,,,100.0000,80.0000,"01/01/2002","31/12/2005"
"3420-3","Sports","Football",2002,"Championship Challenge II (L'Equipe de France Edition)",12,341,,,,,,,48,28.8,7.2,,"",0,0,0,,0,0,,,,,,,,,322.0100,116.9000,"01/01/2002","31/12/2005"
"3421-1","Sports","Football",2002,"3 vs. 3 Shootout",6,225,24.99,30,,,,,28.8,28.8,6,,"",0,0,0,,0,0,,,,,,,,,57.6000,40.0000,"01/03/2002","31/12/2003"
"3422-1","Sports","Football",2002,"Shoot 'n' Save",2,110,14.99,20,,,,673419010474,28.8,19.2,4.8,,"",0,0,0,,0,0,,,,,,,,,19.2500,9.9900,"01/03/2002","31/12/2003"
"3423-1","Sports","Football",2002,"Freekick Frenzy",2,54,7.99,10,,,,673419010481,19.2,14.4,6,,"",0,0,0,,0,0,,,,,,,,,22.0000,5.6400,"01/01/2002","30/06/2004"
"3424-1","Sports","Football",2002,"Target Practice",1,37,4.99,7,,,,673419010498,14.4,14.4,4.8,,"",0,0,0,,0,0,,,,,,,,,15.1400,8.9300,"01/03/2002","31/12/2003"
"3425-1","Sports","Football",2002,"US National Team Cup Edition Set",22,548,69.99,90,,,,673419010504,48,38.4,9.6,,"",0,0,0,,0,0,,,,,,,,,144.0000,99.9700,"01/03/2002","31/12/2002"
"3425-2","Sports","Football",2002,"Grand Championship Cup ",22,570,,,,,,,48,38.4,9.6,,"",0,0,0,,0,0,,,,,,,,,,146.0900,"01/03/2002","31/12/2002"
"3426-1","Sports","Football",2002,"Adidas Team Transport",6,133,,20,,,,673419013826,28.8,28.8,15.5,,"",0,0,0,,0,0,,,,,,,,,48.0000,50.4900,"01/02/2002","31/12/2002"
"3509-1","Explore","Imagination",2002,"Brickbuster Super Truck",,41,19.99,20,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"3605-2","Explore","Together",2002,"Birthday Party",2,8,4.99,4,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,22.0000,,"",""
"3606-1","Explore","Together",2002,"Go-Kart Transport",1,4,4.99,4,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"3607-1","Explore","Together",2002,"Police Action",1,7,4.99,4,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,13.6300,,"",""
"3608-1","Explore","Together",2002,"Playground",4,19,17.99,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,45.6900,35.0000,"",""
"3609-1","Explore","Together",2002,"Beach House",1,8,4.99,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,50.0800,21.0900,"",""
"3610-1","Explore","Together",2002,"Campsite",1,8,4.99,6,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,18.4800,11.7800,"",""
"3611-1","Explore","Together",2002,"Road Worker Truck",1,13,9.99,10,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,24.5300,13.2100,"",""
"3612-1","Explore","Logic",2002,"Wild Animals",2,33,29.99,20,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,59.3800,17.0000,"",""
"3613-1","Explore","Logic",2002,"Fire Rescue",2,20,17.99,18,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,30.1900,24.7500,"",""
"3614-1","Explore","Logic",2002,"Racing",3,33,29.99,25,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,30.6500,,"",""
"3615-2","Explore","Imagination",2002,"Theatre Stories",5,45,34.99,30,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,58.2300,85.6900,"",""
"3616-1","Explore","Being Me",2002,"On the Move Police Station",3,14,24.99,20,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,47.1400,25.0000,"",""
"3617-1","Explore","Being Me",2002,"On the Move Hospital",3,16,24.99,20,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,59.2000,,"",""
"3618-1","Explore","Logic",2002,"Family Farm",3,53,59.99,50,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,78.6600,48.3000,"",""
"3619-1","Explore","Together",2002,"Traffic Town",7,75,59.99,50,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,84.3700,59.7300,"",""
"3620-1","Explore","Together",2002,"Playhouse",4,82,49.99,50,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,94.9300,86.1400,"",""
"3621-1","Explore","Logic",2002,"Polar Animals",2,29,29.99,25,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,75.0000,70.0600,"",""
"3650-1","Explore","Being Me",2002,"Stack 'n' Learn First Rollabout",1,6,4.99,5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"3651-1","Explore","Being Me",2002,"Stack 'n' Learn Friends",2,10,9.99,10,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"3652-1","Explore","Being Me",2002,"Lady Bird Collection",,17,14.99,15,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"3739-1","Castle","My Own Creation",2002,"Blacksmith Shop",2,619,29.99,40,,,,673419015257,28.8,28.8,7.2,,"",0,0,0,,0,0,,,,,,,,,361.2500,211.2500,"22/01/2002","31/12/2003"
"3806-1","Spybotics","",2002,"Gigamesh G60",,244,59.99,60,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,154.9800,70.0000,"",""
"3807-1","Spybotics","",2002,"Snaptrax S45",,202,59.99,60,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,127.5000,78.1700,"",""
"3808-1","Spybotics","",2002,"Shadowstrike S70",,235,59.99,60,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,150.0000,47.5900,"",""
"3809-1","Spybotics","",2002,"Technojaw T55",,260,59.99,60,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,150.0000,74.4300,"",""
"3918-1","Gear","Key Chains/Town",2002,"Coast Girl Key Chain",,,2.99,3,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"3926-1","Gear","Key Chains/Life On Mars",2002,"Life On Mars Key Chain",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"3928-1","Promotional","Minifigure",2002,"Sandy Moondust Astrobot Minifigure",1,5,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,50.5200,,"",""
"3929-1","Promotional","Minifigure",2002,"Biff Starling Astrobot Minifigure",1,5,,0,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,54.4100,,"",""
"3945-1","Gear","Key Chains/Racers",2002,"Drome Racer Key Chain",,,,3,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"3946-1","Gear","Key Chains/Sports",2002,"Soccer Player and Ball Key Chain",,,,3,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"3947-1","Gear","Key Chains/Star Wars",2002,"Yoda",,,,4,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"3950-1","Gear","Key Chains/Space",2002,"Insectoid Figure Key Chain",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"3951-1","Gear","Key Chains/Space",2002,"Insectoid Queen Key Chain",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"3962-1","Gear","Key Chains/Western",2002,"Chief Key Chain",,,,3,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"3983-1","Gear","Key Chains/Pirates",2002,"Captain Roger Key Chain",,,,3,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"4040-1","Galidor","",2002,"Nick",,3,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,2.0000,2.4600,"",""
"4042-1","Galidor","",2002,"Jens",,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,3.9800,2.4900,"",""
"4043-1","Galidor","",2002,"Gorm",,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.0000,2.1400,"",""
"4044-1","Galidor","",2002,"Euripides",,3,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,3.5000,4.0000,"",""
"4045-1","Galidor","",2002,"Nepol",,3,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,3.0000,2.2400,"",""
"4080-1","Explore","Imagination",2002,"Brick Bucket Small",,45,9.99,,,,5702014160927,673419013024,22.7,21.3,22.7,0.62,"",0,0,0,,0,0,,,,,,,,,,,"",""
"4081-1","Explore","Imagination",2002,"Brick Bucket Small",,45,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"4082-1","Explore","Imagination",2002,"Brick Bucket Small",,45,9.99,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"4083-1","Explore","Imagination",2002,"Brick Bucket Small",,45,5.99,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"4084-1","Explore","Imagination",2002,"Brick Bucket Small",,45,5.99,5,,,,673419015004,,,,,"",0,0,0,,0,0,,,,,,,,,11.0500,,"",""
"4085-1","Explore","Imagination",2002,"Brick Bucket Large",,90,14.99,10,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"4087-1","Explore","Imagination",2002,"Basic Flexible Bucket, Large",,90,9.99,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"4088-1","Explore","Imagination",2002,"Clown Bucket",,90,9.99,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"4089-1","Explore","Imagination",2002,"Orange Bucket XL",,90,9.99,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,31.5500,"",""
"4103-1","Creator","Bucket",2002,"Creator Bucket",,200,9.99,5,,,,,22.7,21.3,22.7,,"",0,0,0,,0,0,,,,,,,,,25.0000,8.5500,"01/05/2002","31/12/2006"
"4104-1","Creator","Bucket",2002,"Creator Bucket",,200,5.99,,,,5702014152205,,,,,,"",0,0,0,,0,0,,,,,,,,,,7.0000,"",""
"4105-1","Creator","Bucket",2002,"Creator Bucket",,500,9.99,10,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,15.0000,"",""
"4106-1","Creator","Bucket",2002,"Creator Bucket",,500,9.99,10,,,5702014152397,,,,,,"",0,0,0,,0,0,,,,,,,,,,16.1400,"",""
"4107-1","Creator","Bucket",2002,"Build Your Dreams",,1000,29.99,20,,,5702014152403,,,,,,"",0,0,0,,0,0,,,,,,,,,,33.9900,"",""
"4108-1","Town","Accessories",2002,"Road Plates, Junction",,2,4.99,7,,,5702014242869,,,,,,"",0,0,0,,0,0,,,,,,,,,30.0000,,"",""
"4109-1","Town","Accessories",2002,"Road Plates, Curved",,2,4.99,6.99,,,5702014243040,673419016025,25.5,25.5,0.7,0.21,"",0,0,0,,0,0,,,,,,,,,25.0000,14.0000,"",""
"4110-1","Town","Accessories",2002,"Road Plates, Straight",,2,4.99,7,,,5702014244375,673419016032,25.5,25.5,0.7,0.21,"",0,0,0,,0,0,,,,,,,,,25.0000,20.6100,"",""
"4111-1","Town","Accessories",2002,"Road Plates, Cross",,2,4.99,7,,,5702014244368,,,,,,"",0,0,0,,0,0,,,,,,,,,25.0700,32.6400,"",""
"4179-1","Creator","",2002,"Creator Box Set",,500,,,,,5702014241831,,,,,,"",0,0,0,,0,0,,,,,,,,,44.2200,26.7000,"",""
"4180-1","Explore","Imagination",2002,"Animals",,90,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"4294-1","Basic","",2002,"Helicopter",,16,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,9.3200,,"",""
"4297-1","Racers","Drome Racers",2002,"Lightning Streak ",1,20,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,5.7200,3.5500,"",""
"4298-1","Racers","Drome Racers",2002,"Blue Power ",1,24,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,8.0000,4.0000,"",""
"4299-1","Racers","Drome Racers",2002,"Nesquik Bunny Racer",1,18,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,43.4400,27.8700,"",""
"4340-1","Explore","Imagination",2002,"Story Builder Starter Set - Jungle Jam",,10,39.99,50,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,37.8200,,"",""
"4341-1","Explore","Imagination",2002,"Story Builder - Farmyard Fun",,9,12.99,10,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.9900,3.7500,"",""
"4342-1","Explore","Imagination",2002,"Storybuilder - Crazy Castle",,9,12.99,10,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,6.9900,3.9700,"",""
"4343-1","Explore","Imagination",2002,"Storybuilder - Pink Palace Magic",,9,9.99,10,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"4344-1","Explore","Imagination",2002,"Storybuilder - Meet the Dinosaurs",,9,12.99,10,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.9900,5.0800,"",""
"4345-1","Explore","Imagination",2002,"Storybuilder - Happy Home",,9,9.99,10,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,11.8200,,"",""
"4375-1","Gear","Watches/Clocks",2002,"GEL-I Watch",,,,60,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"4443-1","Sports","Football",2002,"Defender 1",1,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,10.2700,5.9900,"",""
"4444-1","Sports","Football",2002,"Defender 2",1,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,11.6900,,"",""
"4445-1","Sports","Football",2002,"Mid Fielder 1",1,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,7.0000,,"",""
"4446-1","Sports","Football",2002,"Forward 1",1,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,7.0000,5.0000,"",""
"4447-1","Sports","Football",2002,"Forward 2",1,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,8.8400,6.9900,"",""
"4448-1","Sports","Football",2002,"Defender 3",1,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,6.0000,,"",""
"4449-1","Sports","Football",2002,"Defender 4",1,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,7.8400,,"",""
"4450-1","Sports","Football",2002,"Mid Fielder 2",1,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,6.0000,,"",""
"4451-1","Sports","Football",2002,"Forward 3",1,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,5.7500,,"",""
"4452-1","Sports","Football",2002,"Forward 4",1,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,6.0000,5.0000,"",""
"4453-1","Sports","Football",2002,"Goal Keeper",1,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,8.0000,8.9900,"",""
"4454-1","Sports","Football",2002,"Referee",1,6,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,19.2200,10.0000,"",""
"4455-1","Sports","Football",2002,"Hotdog Girl",1,6,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.8000,4.6800,"",""
"4456-1","Sports","Football",2002,"Doctor",1,5,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.9200,6.9900,"",""
"4457-1","Sports","Football",2002,"TV Cameraman",1,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.9200,5.2500,"",""
"4458-1","Sports","Football",2002,"TV Camera",,11,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,2.8100,,"",""
"4459-1","Sports","Football",2002,"PK Kicker",,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,1.8900,,"",""
"4460-1","Sports","Football",2002,"Goal",,7,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,1.6200,1.0000,"",""
"4461-1","Sports","Football",2002,"Bench",,7,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,1.4800,2.0000,"",""
"4462-1","Sports","Football",2002,"Hotdog Trolley",,19,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,5.5800,,"",""
"4463-1","Sports","Football",2002,"Light",,16,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,2.7500,,"",""
"4464-1","Sports","Football",2002,"Bottle Case",,8,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,13.3600,,"",""
"4465-1","Sports","Football",2002,"Vending Machine",,7,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,12.1700,9.4100,"",""
"4466-1","Sports","Football",2002,"Sign Board",,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,6.1800,3.2300,"",""
"4467-1","Sports","Football",2002,"Stretcher",,3,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,1.2700,,"",""
"4468-1","Sports","Football",2002,"Stand",,9,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,6.1800,,"",""
"4469-1","Sports","Football",2002,"Drinks' Stand",,9,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,6.1800,8.5000,"",""
"4470-1","Sports","Football",2002,"Ball",,2,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,3.6400,,"",""
"4471-1","Sports","Football",2002,"Secret Set A",1,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,55.6500,,"",""
"4472-1","Sports","Football",2002,"Secret Set B",1,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,55.0000,,"",""
"4524-1","Creator","Seasonal",2002,"Holiday Calendar",,231,,15,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,50.0000,22.5500,"",""
"4534-1","Trains","9V",2002,"LEGO Express",,456,,160,,,,673419018210,57.6,38.4,11.4,,"",0,0,0,,0,0,,,,,,,,,642.9900,300.0000,"01/09/2002","31/12/2002"
"4535-1","Trains","9V",2002,"LEGO Express Deluxe",,762,,170,,,,673419018227,57.6,38.4,11.4,,"",0,0,0,,0,0,,,,,,,,,770.0000,340.0000,"01/09/2002","31/12/2002"
"4582-1","Racers","Drome Racers",2002,"Red Bullet",1,29,2.99,4,,,5702014152236,,9.6,14.4,4.8,,"",0,0,0,,0,0,,,,,,,,,6.6400,2.7900,"01/01/2002","31/12/2003"
